:START_ID,:END_ID
100051597.0,0
100051625.0,1
100051630.0,1
100051642.0,2
100051655.0,3
100051665.0,4
100051687.0,5
100051699.0,6
100051703.0,7
100051726.0,8
100051732.0,9
100051743.0,10
100051749.0,11
100051752.0,12
100051756.0,6
100051768.0,13
100051864.0,14
100051869.0,15
100051874.0,16
100051942.0,15
100051182.0,17
100040671.0,3
100040694.0,18
100040729.0,18
100040737.0,15
100040739.0,19
100040761.0,14
100040770.0,20
100040805.0,21
100040819.0,22
100040824.0,23
100040826.0,11
100040831.0,14
100040844.0,24
100040861.0,25
100040875.0,26
100040889.0,27
100040899.0,28
100040912.0,29
100040915.0,5
100040941.0,30
100040968.0,3
100040978.0,31
100040983.0,22
100041006.0,15
100041018.0,22
100041062.0,13
100041076.0,3
100041079.0,13
100041115.0,23
100041118.0,32
100041121.0,3
100041152.0,33
100041156.0,34
100041159.0,22
100041161.0,35
100041174.0,26
100041186.0,15
100041215.0,15
100041221.0,36
100041231.0,37
100041232.0,20
100041237.0,14
100041275.0,37
100041276.0,24
100041288.0,38
100041307.0,3
100041393.0,9
100041468.0,3
100041478.0,39
100041504.0,32
100041511.0,40
100041525.0,3
100041539.0,23
100041540.0,32
100041548.0,41
100041559.0,42
100041581.0,18
100041590.0,2
100041624.0,43
100041630.0,14
100041643.0,2
100041666.0,42
100041697.0,22
100041703.0,44
100041743.0,5
100041748.0,15
100048080.0,14
100040590.0,45
100040612.0,46
100040626.0,47
100040636.0,18
100040638.0,48
100040653.0,37
100010987.0,32
100040001.0,49
100040035.0,27
100040110.0,49
100040138.0,5
100040144.0,12
100040193.0,27
100040205.0,29
100040236.0,16
100040266.0,50
100040275.0,51
100040286.0,52
100040306.0,53
100040320.0,15
100040343.0,33
100040346.0,54
100040351.0,14
100040355.0,55
100040379.0,56
100040394.0,57
100040396.0,58
100040429.0,14
100040471.0,59
100040487.0,36
100040505.0,38
100040509.0,16
100040531.0,14
100040547.0,60
100040557.0,29
100040576.0,15
93521238.0,61
100032000000.0,28
93630908.0,62
100031097.0,3
100031130.0,63
100031141.0,64
100031162.0,48
100031166.0,22
100031169.0,3
100031177.0,65
100031181.0,14
100031185.0,62
100031220.0,32
100031228.0,66
100031230.0,3
100031247.0,67
100031249.0,38
100031254.0,38
100031257.0,30
100031270.0,22
100031290.0,2
100031334.0,68
100031336.0,63
100031413.0,69
100031434.0,70
100031438.0,71
100031458.0,1
100031502.0,72
100031529.0,23
100031534.0,73
100031545.0,74
100031569.0,68
100031586.0,15
100031612.0,75
100030019.0,22
100030045.0,15
100030079.0,15
100030084.0,22
100030089.0,30
100030091.0,23
100030109.0,1
100030140.0,76
100030153.0,76
100030162.0,76
100030171.0,12
100030183.0,18
100030193.0,17
100030194.0,77
100030224.0,60
100030251.0,5
100030323.0,14
100030327.0,59
100030344.0,22
100030364.0,51
100030380.0,72
100030381.0,15
100030384.0,73
100030422.0,76
100030430.0,15
100030433.0,38
100030438.0,15
100030440.0,68
100030447.0,78
100030563.0,12
100030583.0,62
100030628.0,10
100030629.0,53
100030666.0,62
100030673.0,79
100030695.0,77
100030702.0,57
100030717.0,80
100030721.0,32
100030736.0,28
100030737.0,81
100030750.0,72
100030753.0,61
100030772.0,1
100030773.0,62
100030816.0,32
100030818.0,82
100030850.0,55
100030860.0,72
100030861.0,15
100030877.0,36
100030897.0,44
100030940.0,83
100030961.0,61
100030965.0,38
100030970.0,14
100030985.0,15
100031021.0,22
100031025.0,68
100031039.0,37
100031048.0,12
100031063.0,22
100031065.0,55
100031071.0,32
100020043.0,84
100020076.0,85
100020136.0,69
100020167.0,15
100020214.0,16
100020232.0,73
100020253.0,22
100020365.0,86
100020418.0,37
100020429.0,15
100020451.0,86
100020470.0,16
100020517.0,18
100020535.0,15
100020555.0,87
100020602.0,29
100020614.0,13
100020617.0,83
100020618.0,61
100020623.0,15
100020659.0,22
100020665.0,61
100020668.0,22
100020683.0,70
100020687.0,15
100020690.0,17
100020695.0,88
100020718.0,53
100020720.0,15
100020724.0,86
100020751.0,22
100020752.0,15
100020754.0,89
100020776.0,45
100020777.0,14
100020785.0,90
100020819.0,56
100020823.0,60
100020836.0,9
100020844.0,90
100020864.0,32
100020866.0,77
100020869.0,13
100020875.0,91
100020880.0,27
100020919.0,72
100020931.0,3
100020932.0,22
100020936.0,52
100020947.0,66
100020954.0,92
100020959.0,22
100020976.0,5
100020985.0,31
100020987.0,26
100020990.0,22
100020996.0,72
100021067.0,93
100021083.0,85
100021108.0,20
100021140.0,2
100021147.0,47
100021154.0,15
100021175.0,94
100021201.0,3
100021236.0,3
100021279.0,72
100021285.0,77
100021292.0,95
100021303.0,83
100021314.0,15
